@RELATION fri_c4_100_100 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
 @ATTRIBUTE oz52 REAL 
 @ATTRIBUTE oz53 REAL 
 @ATTRIBUTE oz54 REAL 
 @ATTRIBUTE oz55 REAL 
 @ATTRIBUTE oz56 REAL 
 @ATTRIBUTE oz57 REAL 
 @ATTRIBUTE oz58 REAL 
 @ATTRIBUTE oz59 REAL 
 @ATTRIBUTE oz60 REAL 
 @ATTRIBUTE oz61 REAL 
 @ATTRIBUTE oz62 REAL 
 @ATTRIBUTE oz63 REAL 
 @ATTRIBUTE oz64 REAL 
 @ATTRIBUTE oz65 REAL 
 @ATTRIBUTE oz66 REAL 
 @ATTRIBUTE oz67 REAL 
 @ATTRIBUTE oz68 REAL 
 @ATTRIBUTE oz69 REAL 
 @ATTRIBUTE oz70 REAL 
 @ATTRIBUTE oz71 REAL 
 @ATTRIBUTE oz72 REAL 
 @ATTRIBUTE oz73 REAL 
 @ATTRIBUTE oz74 REAL 
 @ATTRIBUTE oz75 REAL 
 @ATTRIBUTE oz76 REAL 
 @ATTRIBUTE oz77 REAL 
 @ATTRIBUTE oz78 REAL 
 @ATTRIBUTE oz79 REAL 
 @ATTRIBUTE oz80 REAL 
 @ATTRIBUTE oz81 REAL 
 @ATTRIBUTE oz82 REAL 
 @ATTRIBUTE oz83 REAL 
 @ATTRIBUTE oz84 REAL 
 @ATTRIBUTE oz85 REAL 
 @ATTRIBUTE oz86 REAL 
 @ATTRIBUTE oz87 REAL 
 @ATTRIBUTE oz88 REAL 
 @ATTRIBUTE oz89 REAL 
 @ATTRIBUTE oz90 REAL 
 @ATTRIBUTE oz91 REAL 
 @ATTRIBUTE oz92 REAL 
 @ATTRIBUTE oz93 REAL 
 @ATTRIBUTE oz94 REAL 
 @ATTRIBUTE oz95 REAL 
 @ATTRIBUTE oz96 REAL 
 @ATTRIBUTE oz97 REAL 
 @ATTRIBUTE oz98 REAL 
 @ATTRIBUTE oz99 REAL 
 @ATTRIBUTE oz100 REAL 
 @ATTRIBUTE oz101 REAL 
@DATA  
-6.3584004e-001,-1.2892183e+000,-1.1150637e+000,1.1053781e+000,-1.2420267e+000,-5.8373725e-001,1.2446420e+000,-4.7519785e-001,1.2606159e+000,-8.4959850e-001,-4.2253806e-001,-8.1543510e-001,-9.8797741e-001,4.3219336e-001,8.7714451e-002,-4.1194803e-001,-8.7621505e-001,-4.6348844e-001,4.3406500e-001,-1.3744679e+000,1.1827164e+000,1.2800667e+000,-6.0548294e-002,-1.0633761e+000,4.5092611e-001,-1.5946000e+000,-7.9940929e-001,-1.5085379e+000,3.3812441e-001,-1.4371164e+000,-6.7782243e-001,-5.0011896e-001,-3.6638675e-001,-8.8851426e-001,1.1836128e+000,-1.3041877e+000,1.0333611e+000,7.7335142e-001,1.2511261e+000,-1.5444132e+000,-6.5891879e-001,-1.9008850e+000,-3.4338956e-002,7.4659869e-001,-1.4733547e+000,-8.8306484e-001,-1.3359664e+000,4.5390428e-001,-4.0324983e-002,4.4909983e-001,9.4000245e-001,9.4922919e-001,1.0438642e+000,1.2265344e+000,1.6410830e+000,1.8922882e+000,1.4556437e+000,-1.5670297e+000,1.2882636e-001,-1.1394289e+000,7.4629953e-002,6.2529605e-001,1.0589630e+000,1.1818882e+000,1.1296952e+000,-3.1587362e-001,-8.1617087e-001,1.3347630e+000,-9.3934766e-001,1.5888159e+000,-1.0943791e+000,8.6462795e-001,-1.5751835e-001,9.6904310e-001,-8.5173002e-001,-1.4003648e+000,9.7804725e-001,-5.7452578e-001,1.0614553e+000,1.1302252e+000,-3.2608924e-002,-7.7318634e-001,4.4991656e-001,2.7266657e-001,5.1680806e-001,9.1132836e-001,5.7111743e-001,-1.6244677e+000,2.4903787e-001,-6.1121998e-001,-7.7890041e-001,-4.6285250e-001,1.5981389e+000,1.6942370e-003,1.1341726e+000,-1.6538849e+000,7.4875670e-001,-1.5119431e-001,1.6071858e-001,-1.4689041e+000,4.2691693e-001
-3.6696497e-001,-8.2144448e-001,-1.1768672e+000,-1.2846894e+000,-9.0022577e-001,1.2603518e+000,1.2084621e+000,-1.4197597e+000,-1.1183807e+000,1.5483484e+000,-1.1541750e+000,-7.8520619e-001,1.3052527e+000,-1.0430464e+000,7.3588238e-001,1.0896750e+000,6.8629895e-001,2.1747493e-003,-1.4611070e+000,-1.7034095e-001,-1.1838953e+000,-9.4870611e-002,1.5489109e+000,-1.2511588e+000,-1.1897109e-001,8.5621056e-001,-9.3414327e-001,1.3556079e+000,-5.5490111e-001,1.5889664e+000,7.6481554e-001,1.0216538e+000,7.1338098e-001,-1.4386449e+000,1.0522320e+000,-1.5685820e-001,-1.4185174e+000,1.0178664e+000,-1.1258809e+000,-2.4048734e-001,-1.4759834e+000,-1.8959525e+000,1.2813637e+000,-1.9181081e-001,-1.1664868e+000,-8.1772588e-001,9.7948492e-002,-8.3757925e-001,-2.5872979e-001,1.1260790e+000,2.5612464e-001,-1.2688747e+000,-1.3584463e+000,-1.5790062e+000,-6.7073772e-001,2.1544789e-001,-4.3552907e-001,-4.2299303e-001,-1.8634619e-001,6.6205156e-001,-1.1187157e+000,-1.5375675e+000,-1.1318473e+000,-1.6376350e-001,1.0024023e+000,-1.1129454e+000,-8.2046636e-001,1.2409038e-001,2.5963631e-001,-8.3224878e-001,-2.0222476e-001,-7.3901068e-002,7.9484834e-001,1.4737015e+000,-1.1648742e+000,3.3027948e-001,-9.4948198e-001,1.4553880e+000,-8.7286907e-001,1.2628321e+000,1.9143232e+000,-1.2976782e+000,-6.5982683e-001,-1.1798475e+000,-1.6048205e-003,1.0898924e+000,-1.0114731e+000,-7.9541515e-001,2.1779881e-001,1.0577199e+000,1.2490016e+000,-1.4336687e+000,-1.1947324e+000,4.2412787e-001,7.1180214e-001,-3.6608871e-002,-7.6843629e-002,7.5628635e-001,5.7654463e-001,1.6381905e+000,-1.0538782e-001
-1.1848763e+000,-1.3515680e+000,-5.3782734e-001,-7.8694172e-001,-4.5958622e-001,5.8050636e-001,2.9551204e-001,-8.6891050e-001,-7.6538278e-001,1.5981355e+000,-2.3039450e-001,4.0091305e-001,-1.1914002e+000,-1.2010684e+000,5.2851605e-001,-8.5952747e-001,1.1134723e+000,-8.2197607e-001,-1.2844105e+000,-2.6594074e-001,-1.4787714e-001,4.6811995e-001,7.0478754e-001,-1.2435749e-002,1.1747859e+000,4.2232997e-001,5.5777126e-001,9.7827761e-001,-1.6879886e-001,1.0984361e+000,1.1816865e+000,-3.8694154e-001,-9.5514058e-001,9.2186507e-001,-2.5133890e-002,-4.5218223e-001,-9.5719564e-001,-5.5398206e-001,-1.2052828e+000,-1.4676642e+000,1.5385511e+000,-9.0251817e-002,-4.4818260e-001,9.3557893e-001,-1.7004052e+000,-4.5870795e-001,-1.0691830e+000,-6.8333939e-001,-8.8993004e-001,6.0479834e-001,-1.4177500e+000,-1.2548614e+000,-9.0219618e-001,-8.8329499e-001,-5.3695896e-001,7.5161069e-001,4.7074267e-001,-6.2899540e-001,1.3739783e+000,-5.3089196e-001,-1.0610402e+000,-1.5901746e+000,1.2840345e+000,-2.8066739e-001,-1.0966304e+000,-1.2421779e+000,-1.2262796e+000,-4.1942117e-001,-1.4065447e+000,-1.3599350e+000,1.6271385e+000,-1.5130888e-001,-9.4704865e-001,-1.7844410e+000,-1.7496311e+000,-1.4190862e+000,9.7607327e-001,-7.0153404e-001,9.2225944e-002,-1.3508039e+000,6.4724024e-001,1.2891056e+000,3.3652873e-001,6.0015013e-002,9.3502493e-001,-3.1368524e-001,-1.4196704e+000,1.2093111e+000,-5.8732156e-001,-6.6621972e-001,1.1945850e+000,-8.4324619e-001,1.4593958e-001,-1.4944062e-001,-2.3924838e-001,8.6644265e-001,1.6154528e+000,3.6053384e-001,-9.1365887e-001,3.4120141e-001,-7.7128660e-001
-5.2717475e-001,-1.7134033e-001,7.2214465e-001,1.8165731e-001,1.6872810e-001,1.3493270e+000,1.1560139e+000,2.0181465e-002,1.2482659e+000,1.2068372e+000,7.8037908e-001,7.7308797e-001,1.0447938e+000,-3.6021696e-002,3.9146481e-001,1.3176457e+000,4.0490927e-001,-4.1699891e-001,1.5490357e+000,-1.5572865e+000,-1.1305874e+000,7.0366925e-001,1.1133400e+000,9.5545208e-001,-2.5187826e-001,-1.2292295e+000,3.1774987e-001,-1.0230023e+000,-6.2287831e-001,7.8218979e-002,-1.5969306e+000,-3.3860534e-001,-4.5778339e-001,2.3825299e-003,-8.4143155e-001,-1.2716919e+000,2.0331792e-001,-3.5419898e-001,1.1985381e-001,1.4493921e-001,1.4929385e+000,1.6230650e+000,-1.2631388e+000,2.4101448e-001,1.2754769e+000,2.4518957e-001,7.8161355e-001,5.6223058e-001,-9.7336656e-001,1.9385848e-001,1.1546902e+000,-9.2263350e-001,1.6535979e+000,1.2244936e+000,1.0817757e+000,-1.8540812e-001,5.0652610e-001,-6.6647134e-001,-2.0090728e-001,8.9618278e-001,-2.7887815e-001,-4.5489150e-001,7.7078464e-001,-1.2791933e-001,7.5586736e-001,-1.0142040e+000,-7.4209891e-001,-8.5685305e-003,-6.5263741e-001,-3.0648836e-001,4.6625728e-001,1.7498428e+000,-1.2895741e+000,-7.1599110e-001,1.8552805e-001,-1.4101624e+000,-1.2074986e+000,1.1459629e+000,1.1172452e+000,4.6321705e-001,-9.2649564e-001,-8.0363452e-001,-9.1935011e-001,-3.3443641e-001,1.2825844e+000,-1.3688121e+000,1.7239539e+000,5.4584296e-001,1.5059529e+000,4.0462438e-001,1.3000994e+000,9.5713047e-001,-1.2262241e+000,-5.0264651e-001,-1.7576207e+000,-1.5410297e+000,-3.0086676e-001,-1.5571799e+000,2.0423835e-001,-1.0758109e+000,3.8930321e-001
-2.4818980e-001,-3.8410466e-001,-1.1434057e-001,3.3031080e-001,-5.4633872e-001,-4.9236463e-001,-1.3052225e+000,-4.1825972e-001,1.6830611e+000,-2.5284692e-001,-1.2604895e+000,1.7081367e+000,-4.4346287e-001,8.9289833e-001,9.9538000e-001,-5.9965675e-001,-5.2740361e-001,1.2310786e-001,-1.0075240e+000,-1.4261369e-001,-1.1510823e+000,-1.2194642e+000,-1.6084327e+000,7.3874265e-001,1.2274995e+000,-1.0863040e+000,-1.5765674e+000,5.0786570e-001,-1.0438621e+000,1.6037914e+000,-1.8119657e+000,-1.0960009e+000,-9.4878165e-001,1.3212210e+000,8.4358898e-001,-1.2127059e+000,-1.4564479e+000,6.7260976e-001,4.9872794e-001,-9.1387318e-001,3.1206246e-001,1.7022557e+000,-1.6740855e+000,-3.7004150e-001,4.7726311e-002,-4.7757534e-002,1.3430499e+000,-5.9541356e-001,-4.3839627e-001,-9.7456608e-001,-6.9328922e-001,1.0180560e+000,-2.2135642e-001,-5.8956932e-001,4.3692717e-001,4.6488913e-001,-1.4428631e+000,1.3260942e+000,-1.8915312e-001,-1.8685418e+000,8.8114224e-002,-6.7093226e-001,-1.2178442e-002,5.9175303e-001,-1.1393421e+000,-1.3015491e+000,-1.3908791e+000,-7.4352869e-001,-8.0652377e-001,9.7552924e-001,9.5964575e-001,7.1690448e-001,-1.5982217e-001,-8.4486241e-001,1.7192550e+000,-2.8023945e-001,8.5164710e-002,-9.6010397e-001,3.5681178e-001,2.1973867e-001,1.4148081e+000,7.0660631e-001,-1.4501216e+000,1.5408312e-001,1.3816512e+000,6.7548441e-001,1.5381623e+000,1.0529475e+000,-9.5896463e-001,-1.6708751e+000,1.2688349e-002,-6.6002352e-001,-7.4098075e-001,-1.0694707e+000,-2.4463186e-001,3.6071608e-001,1.0912859e+000,1.0136508e+000,3.6108406e-001,1.3219614e+000,1.3221077e+000
-1.3152551e+000,-6.9172093e-001,-4.8118789e-001,-5.8262978e-001,-7.8871063e-001,9.7044112e-001,1.1739690e-001,2.2871200e-001,-1.5532785e+000,1.5680912e+000,-1.4673960e+000,-5.1323712e-001,4.7441291e-001,-1.6540580e+000,-7.3889848e-001,6.2774405e-001,-1.7437752e-001,-7.0130195e-001,5.6337648e-002,-3.8882675e-002,-1.0875376e+000,-1.0593530e+000,8.1553365e-001,1.2130191e+000,-3.0666614e-001,-5.4486176e-001,1.0600292e+000,1.0107977e+000,-7.9673793e-001,-1.2986310e+000,-9.0567838e-001,-1.4049998e+000,1.0500865e+000,-1.4485841e-001,3.3366644e-001,7.6226188e-001,1.0346403e+000,1.6724271e+000,8.9457430e-001,-3.7551961e-001,-1.2575251e+000,4.0526935e-001,1.2546517e-001,-1.2231358e-001,-1.0692528e-001,1.5610061e+000,1.5088300e+000,7.4124355e-001,1.2525723e-001,1.5019884e+000,7.9211294e-001,-1.3288138e+000,-1.4171760e-001,6.6748790e-001,1.0618298e+000,-2.9227307e-001,1.0337305e+000,-6.4502860e-001,5.0282918e-001,-1.4062906e+000,3.2816576e-001,-1.1612710e+000,-2.5062167e-001,-1.5957955e+000,-8.5666031e-001,4.2716258e-003,7.4555989e-002,-1.0715439e+000,-1.3552016e+000,9.8060330e-001,-5.1194348e-001,1.8915726e-002,-4.8228774e-001,7.6768867e-001,-1.4597615e+000,-5.6152700e-001,1.6987073e+000,-5.6774676e-001,1.4143429e+000,-9.8091780e-001,2.0374225e-001,1.3067329e+000,1.6734539e-001,6.7222147e-001,2.6254989e-001,-3.8748146e-001,4.0311998e-001,-5.5924208e-001,8.9522070e-001,1.2321866e-001,-1.6414482e+000,8.2286430e-001,1.0609620e+000,8.0280926e-001,-7.2727661e-001,-1.6486306e+000,-3.3873439e-002,-6.7378507e-001,-8.3191657e-001,1.0931234e+000,-4.8435480e-001
-9.9782294e-001,-6.7391720e-001,-4.7016448e-001,-1.6352060e+000,-5.5062268e-001,-7.8020431e-001,-1.5208427e+000,-6.2865130e-001,-7.0084660e-001,2.1558815e-001,-3.4308586e-001,-1.3663936e+000,-1.5182607e+000,1.3653387e+000,-1.2135302e+000,-1.5861121e+000,-1.1185366e+000,1.1874583e+000,-1.0724224e+000,1.2364817e+000,-8.3279503e-001,-1.7274353e+000,-1.1731179e+000,6.1215055e-001,-1.5053595e+000,5.7203954e-001,3.4936267e-001,3.0926746e-001,-7.5933257e-001,-1.0247702e+000,6.0788673e-001,1.1747567e+000,1.6680542e+000,6.3415464e-002,-1.0387069e+000,-1.1439078e+000,9.9423899e-002,-1.6485411e+000,2.9794484e-001,-2.7386743e-002,-3.3328236e-001,-1.7923338e+000,7.6229244e-001,-7.4382722e-001,-1.4958220e+000,-3.3423139e-001,1.0322923e+000,-1.5333051e+000,-4.1965833e-001,-1.4926576e+000,-1.2508295e+000,9.7612791e-001,1.2554970e+000,1.1407004e-001,1.3347436e+000,1.4008990e+000,1.2464477e+000,1.4599141e-001,8.5407127e-001,-4.4771597e-001,1.3089961e+000,-6.5839137e-001,5.7550792e-002,-1.4682280e+000,-1.5543003e+000,-1.3325421e+000,-2.2635587e-001,1.4106226e+000,-3.8488920e-001,1.0278703e+000,9.6052497e-001,-1.3099650e+000,5.1121324e-002,-9.8800428e-002,6.1809396e-001,2.5802418e-001,9.4316751e-001,1.0916914e+000,1.7897054e-001,2.6193231e-001,-8.6233215e-002,1.7247094e+000,-6.7229321e-001,-4.7729200e-001,1.4699134e+000,1.1077241e+000,1.1219436e+000,-1.6968441e-001,-1.6996069e-001,-8.9772583e-001,-1.5384187e+000,-1.4052165e+000,7.8249398e-001,-1.0007094e+000,-8.0723084e-001,1.3405645e+000,-8.7919107e-001,-1.1725504e+000,-4.7784904e-001,-1.6314215e-001,-3.0217860e-001
-4.8954800e-001,2.9770027e-001,-5.4351964e-001,2.8902529e-001,-4.2575487e-001,1.8983188e-001,-2.9980339e-001,1.3406200e+000,-3.7607814e-002,8.9983708e-001,6.4310407e-001,2.2195191e-001,-7.1626300e-001,9.6518228e-001,6.0187444e-003,1.6297470e-001,-1.2150787e+000,-1.2539179e+000,1.9303264e-001,-5.3715205e-001,1.5613034e+000,2.4569899e-001,-7.0195608e-002,1.6485741e+000,1.3141971e+000,3.4044980e-001,3.7237507e-001,1.3226936e+000,-2.7802553e-001,1.2124980e+000,9.1706556e-001,-1.3829566e+000,-8.5705194e-003,1.8336177e+000,1.2917839e+000,1.2313085e+000,3.7005634e-001,1.6058326e+000,1.2870418e+000,5.1293583e-002,-1.0326215e-001,-8.6168194e-001,-1.0825216e+000,-1.0242978e+000,-1.6156993e+000,6.5790688e-001,-1.1278712e+000,8.6040933e-001,-7.2599812e-001,1.5799186e+000,1.9514235e-001,-1.0411888e+000,7.7811516e-001,1.1432963e+000,1.5847746e+000,-2.1013640e-001,1.4160944e-001,-1.3745110e-001,-1.3471431e+000,-8.4393012e-001,-3.7775049e-001,1.2384338e+000,-1.3145958e+000,1.7510132e+000,3.8020555e-001,3.3940005e-002,1.4248938e+000,4.8070184e-001,1.3156578e+000,1.5382354e+000,-1.2236022e+000,9.4042423e-001,6.3297508e-001,4.1737424e-001,-1.5425766e+000,9.0342012e-001,4.5728929e-001,5.9080148e-001,-1.6029280e+000,-1.7030784e+000,1.6739851e+000,-7.5816754e-001,1.7916158e+000,-7.4339157e-001,5.1900804e-001,1.3347781e+000,-4.1453169e-002,-1.3416079e+000,3.0083708e-001,7.7215047e-001,-1.4830430e+000,8.7525534e-001,4.3824281e-001,-1.5772224e+000,-7.8830807e-001,5.3507410e-001,8.6861612e-001,-5.6248040e-001,3.1841483e-001,5.5017339e-001,1.2683441e+000
-1.0608581e+000,-1.3820772e+000,-1.6294620e+000,-1.5196739e+000,-9.6991023e-001,2.2093896e-001,5.2626802e-001,-4.7988113e-002,-1.6762618e+000,-4.7059058e-001,1.1155432e+000,-1.6534018e+000,-8.3357583e-001,1.0738304e+000,-9.0040812e-002,-7.2882679e-002,-9.6135720e-001,-1.5721128e+000,2.3849965e-001,1.6885447e+000,-1.0400871e+000,-6.0198469e-001,1.2851818e+000,1.2519485e+000,5.8271105e-001,5.8415101e-001,3.8604938e-001,-6.0869608e-001,-1.4065627e+000,1.2626417e+000,-7.7412869e-001,1.2077957e+000,-1.5811125e+000,-1.8037343e-001,-1.5087452e+000,-1.2162374e+000,-1.6395513e+000,-9.3829763e-002,3.1328191e-001,-2.3152012e-001,1.8215829e+000,8.5172850e-001,-1.0164715e+000,1.8800326e+000,-4.6826420e-001,-1.3065394e-001,-9.0214336e-001,1.5134428e+000,1.1270893e+000,-1.3529312e+000,-6.9506523e-001,4.6491788e-001,2.9028504e-001,-9.1468440e-001,7.6069696e-002,-9.5693276e-001,-1.4905437e+000,-1.3200362e+000,-1.7440326e+000,8.6692231e-001,-1.4239739e+000,-2.5805704e-001,1.2915785e+000,-1.3675769e-001,-1.2076296e+000,-1.1398053e+000,1.5395995e+000,2.6532637e-001,3.2343923e-001,-1.7448137e+000,4.2326487e-001,-1.5022157e-001,-2.5218837e-001,4.9331241e-001,-4.1442077e-001,6.0266332e-001,1.3561413e+000,-1.0813923e-001,-4.5024870e-001,-1.6927536e+000,-6.6140712e-001,-1.0646659e+000,1.2113842e+000,1.5100419e+000,-4.1911114e-001,-1.2743278e+000,1.7052908e+000,1.4742166e+000,2.5885168e-002,-1.1099628e+000,-1.1833475e+000,-6.3188864e-001,-2.3300653e-001,4.4393035e-001,8.7853195e-001,-3.7251600e-001,-6.3436936e-001,-2.0810194e-001,-9.5707460e-002,1.1590619e+000,-1.2663630e-001
1.1653062e+000,1.4838069e+000,-1.5971260e+000,-1.4960909e+000,-1.2975364e+000,-5.5203139e-001,2.6700059e-001,-8.9958840e-001,-5.7928790e-001,-6.9973722e-001,1.0727636e+000,7.8755443e-001,-1.6169446e+000,1.3371359e+000,-1.3486727e+000,-9.1976894e-001,8.6308635e-001,-1.5946335e+000,4.6958788e-001,-1.2721746e+000,-1.2798280e+000,1.4911285e+000,1.2970595e+000,-1.1859182e+000,-3.0019135e-001,1.4393762e+000,-4.0247895e-001,1.2718759e+000,1.2594639e+000,-5.3192034e-001,1.0502427e-001,1.6236615e+000,1.4350575e+000,1.0255577e+000,-9.8015363e-001,1.3176672e+000,2.2354479e-001,-2.7278468e-003,-1.5149826e+000,-8.9744677e-001,5.2552880e-001,1.7180406e+000,3.3224066e-001,7.0802511e-001,-7.9750158e-001,-5.1017765e-001,4.3126559e-001,-7.7952899e-001,-1.0791720e+000,9.2255584e-001,1.1664972e+000,1.1416095e+000,-1.7319334e+000,1.5659400e-001,9.5982236e-001,-4.0293482e-001,-8.8833361e-001,-8.2993724e-001,3.1342154e-001,8.8539039e-001,5.5426968e-001,1.1830979e+000,1.1855349e-002,-1.2950025e+000,-3.6570890e-001,2.6208447e-001,-4.6360341e-001,9.2003934e-001,-1.3159410e+000,-1.5538925e+000,5.4462551e-001,1.3175834e+000,5.9900740e-001,9.3255372e-001,1.5759113e+000,-2.3672026e-001,1.4656131e+000,4.6334866e-001,1.5076999e+000,-3.7525473e-001,-2.2866473e-001,4.9834841e-001,6.4634692e-001,-1.5191420e+000,-8.3577018e-001,6.7366150e-001,-1.0960829e+000,1.7629538e+000,8.7815258e-001,6.5407356e-001,1.4098275e+000,1.4816304e-001,-1.4449705e+000,-1.2452073e+000,5.1175238e-002,1.0611909e+000,-1.3418298e+000,2.4184816e-001,-8.6812754e-001,-1.1177761e+000,-1.4462326e+000
4.3837749e-001,6.4434657e-001,-4.0642751e-001,-5.9577052e-001,-1.6728446e-001,1.0547957e+000,1.2656698e+000,5.8275467e-001,-1.7002865e-001,2.2279446e-001,-1.7779203e+000,-4.2304452e-001,6.6987877e-001,1.1063468e+000,-1.3082166e+000,1.5545914e+000,-1.0749832e+000,-6.0945963e-001,1.4297212e+000,-4.7773148e-001,3.1880080e-001,1.5213413e+000,-1.0794473e+000,-8.6361702e-001,5.6503598e-001,-2.3135910e-001,-1.5495510e+000,-9.6261003e-001,8.3669547e-001,9.7672668e-001,4.2750787e-001,-7.9915354e-001,-1.3638017e+000,1.4441278e+000,-4.6582213e-002,-4.5051401e-001,-1.0677322e+000,9.5904299e-001,-5.2957972e-001,-5.7424326e-001,-6.3111700e-001,8.7523255e-002,-5.4582088e-001,1.7375843e+000,-5.3262289e-001,3.9853411e-001,-1.1147599e+000,-3.8904736e-001,-7.8032991e-001,-4.4660938e-001,-1.4611793e+000,1.2871312e+000,-6.9888947e-002,7.0641045e-001,-5.2054440e-001,3.9320437e-001,-1.1261603e-002,-8.2570278e-001,-1.2085598e+000,1.3774796e+000,5.9642873e-001,5.4189381e-002,1.5992471e+000,-4.4135997e-001,-3.1464038e-001,-9.8538996e-001,-1.7028890e+000,2.9375230e-001,1.6646548e+000,-1.6853377e+000,-8.1745587e-001,-3.0291050e-001,-1.0812752e+000,-1.4000192e+000,-1.0490944e+000,-1.4691701e+000,6.0176023e-001,6.5772160e-001,3.4421058e-001,1.6251004e+000,7.8398159e-001,-1.1876847e+000,1.6859718e+000,1.6478651e-001,-3.0286647e-001,-6.7733081e-001,1.1077231e+000,-1.5154810e+000,-1.5448009e+000,1.7216334e+000,-4.7998679e-001,9.8894075e-001,-1.2513826e+000,1.5506562e-001,-1.6751516e+000,2.1843527e-001,-1.6057853e+000,3.0362473e-001,8.8632106e-002,5.4724482e-001,-6.7308262e-001
-4.6557385e-001,2.0944595e-001,7.6267229e-001,-3.0270076e-001,3.5712794e-001,-1.0553837e+000,-9.4555345e-001,1.0562294e+000,-1.1315716e+000,-4.8378069e-001,1.1489400e+000,1.0672293e+000,1.4939573e+000,1.0991970e+000,6.8760504e-001,8.1475277e-001,-3.5527193e-001,9.5423038e-002,1.3044424e-001,-1.5856737e+000,-9.6644733e-001,4.4341327e-001,-1.6621475e+000,-1.5764680e+000,-1.4465758e+000,8.3640179e-001,9.8833374e-001,7.1456833e-001,6.2829220e-001,1.6481755e+000,-5.2539995e-001,1.8927788e-001,1.2734459e+000,1.5161967e+000,-5.9501860e-002,4.8494686e-002,1.3475191e+000,2.1490621e-001,-1.9048435e+000,3.2451447e-002,3.0541122e-001,-4.2004203e-001,-6.0538808e-001,-8.7662273e-001,1.2946385e+000,5.1658185e-001,6.6999088e-001,-1.2000467e-001,-1.9393107e-002,-4.9868717e-001,1.1891681e+000,1.3263245e+000,-5.0680690e-001,1.5739033e+000,4.3146379e-001,-6.0847749e-001,-1.2262793e+000,-2.7134945e-001,2.8722762e-001,-4.9455599e-001,1.6342919e+000,1.0190868e+000,1.3182328e+000,1.4883978e+000,-2.1058738e-001,8.7816634e-002,-8.3804997e-001,1.3797131e+000,-6.4588419e-001,1.0424301e-001,9.3385240e-001,-6.4222814e-001,3.2066335e-001,-3.0612263e-001,-8.5218040e-001,8.6687166e-001,-2.7693116e-001,8.9095476e-002,-5.7058678e-001,1.7095145e-002,-9.7016642e-002,1.4033132e+000,-6.3742223e-001,1.2427020e+000,-1.4119148e+000,-1.3780419e+000,1.1133049e+000,-1.9999295e-002,-2.4235841e-001,1.2822253e+000,1.4618294e+000,2.6911468e-001,-6.7080478e-001,-1.0934739e+000,1.2753594e+000,1.3183153e+000,3.4538133e-001,-9.2251676e-001,-6.3785673e-001,1.4367365e+000,6.8569789e-001
